OR+EP:,6
7,1920.0,1689.6,105,105
8,1939.8,1610.4,120,120
9,1948.8,1531.2,135,135
10,1947.0,1452.0,150,150
11,1934.4,1372.8,165,165
12,1911.0,1293.6,180,180
13,1876.8,1214.4,195,195
14,1831.8,1135.2,210,210
15,1776.0,1056.0,225,225
16,1709.4,976.8,240,240
17,1632.0,897.6,255,255
18,1543.8,818.4,270,270
19,1444.8,739.2,285,285
20,1335.0,660.0,300,300
21,1214.4,580.8,315,315
22,1083.0,501.6,330,330
23,940.8,422.4,345,345
24,787.8,343.2,360,360
25,624.0,264.0,375,375
26,449.4,184.8,390,390
27,264.0,105.6,405,405
28,67.8,26.4,420,420
OR+EP:,29
0,2100.0,3080.0,0,0
1,2240.7,2987.6,15,15
2,2368.8,2895.2,30,30
3,2484.3,2802.8,45,45
4,2587.2,2710.4,60,60
5,2677.5,2618.0,75,75
6,2755.2,2525.6,90,90
7,2820.3,2433.2,105,105
8,2872.8,2340.8,120,120
9,2912.7,2248.4,135,135
10,2940.0,2156.0,150,150
11,2954.7,2063.6,165,165
12,2956.8,1971.2,180,180
13,2946.3,1878.8,195,195
14,2923.2,1786.4,210,210
15,2887.5,1694.0,225,225
16,2839.2,1601.6,240,240
17,2778.3,1509.2,255,255
18,2704.8,1416.8,270,270
19,2618.7,1324.4,285,285
20,2520.0,1232.0,300,300
21,2408.7,1139.6,315,315
22,2284.8,1047.2,330,330
23,2148.3,954.8,345,345
24,1999.2,862.4,360,360
25,1837.5,770.0,375,375
26,1663.2,677.6,390,390
27,1476.3,585.2,405,405
28,1276.8,492.8,420,420
29,1064.7,400.4,435,435
30,840.0,308.0,450,450
31,602.7,215.6,465,465
32,352.8,123.2,480,480
33,90.3,30.8,495,495
Orbital Ring:
0,2030.0,3080.0,0,0
1,2172.8,2987.6,15,15
2,2303.0,2895.2,30,30
3,2420.6,2802.8,45,45
4,2525.6,2710.4,60,60
5,2618.0,2618.0,75,75
6,2697.8,2525.6,90,90
7,2765.0,2433.2,105,105
8,2819.6,2340.8,120,120
9,2861.6,2248.4,135,135
10,2891.0,2156.0,150,150
11,2907.8,2063.6,165,165
12,2912.0,1971.2,180,180
13,2903.6,1878.8,195,195
14,2882.6,1786.4,210,210
15,2849.0,1694.0,225,225
16,2802.8,1601.6,240,240
17,2744.0,1509.2,255,255
18,2672.6,1416.8,270,270
19,2588.6,1324.4,285,285
20,2492.0,1232.0,300,300
21,2382.8,1139.6,315,315
22,2261.0,1047.2,330,330
23,2126.6,954.8,345,345
24,1979.6,862.4,360,360
25,1820.0,770.0,375,375
26,1647.8,677.6,390,390
27,1463.0,585.2,405,405
28,1265.6,492.8,420,420
29,1055.6,400.4,435,435
30,833.0,308.0,450,450
31,597.8,215.6,465,465
32,350.0,123.2,480,480
33,89.6,30.8,495,495
Efficient Processors:
0,1584.0,2323.2,0,0
1,1683.0,2244.0,15,15
2,1771.2,2164.8,30,30
3,1848.6,2085.6,45,45
4,1915.2,2006.4,60,60
5,1971.0,1927.2,75,75
6,2016.0,1848.0,90,90
7,2050.2,1768.8,105,105
8,2073.6,1689.6,120,120
9,2086.2,1610.4,135,135
10,2088.0,1531.2,150,150
11,2079.0,1452.0,165,165
12,2059.2,1372.8,180,180
13,2028.6,1293.6,195,195
14,1987.2,1214.4,210,210
15,1935.0,1135.2,225,225
16,1872.0,1056.0,240,240
17,1798.2,976.8,255,255
18,1713.6,897.6,270,270
19,1618.2,818.4,285,285
20,1512.0,739.2,300,300
21,1395.0,660.0,315,315
22,1267.2,580.8,330,330
23,1128.6,501.6,345,345
24,979.2,422.4,360,360
25,819.0,343.2,375,375
26,648.0,264.0,390,390
27,466.2,184.8,405,405
28,273.6,105.6,420,420
29,70.2,26.4,435,435
Base Production:
0,1531.2,2323.2,0,0
1,1632.0,2244.0,15,15
2,1722.0,2164.8,30,30
3,1801.2,2085.6,45,45
4,1869.6,2006.4,60,60
5,1927.2,1927.2,75,75
6,1974.0,1848.0,90,90
7,2010.0,1768.8,105,105
8,2035.2,1689.6,120,120
9,2049.6,1610.4,135,135
10,2053.2,1531.2,150,150
11,2046.0,1452.0,165,165
12,2028.0,1372.8,180,180
13,1999.2,1293.6,195,195
14,1959.6,1214.4,210,210
15,1909.2,1135.2,225,225
16,1848.0,1056.0,240,240
17,1776.0,976.8,255,255
18,1693.2,897.6,270,270
19,1599.6,818.4,285,285
20,1495.2,739.2,300,300
21,1380.0,660.0,315,315
22,1254.0,580.8,330,330
23,1117.2,501.6,345,345
24,969.6,422.4,360,360
25,811.2,343.2,375,375
26,642.0,264.0,390,390
27,462.0,184.8,405,405
28,271.2,105.6,420,420
29,69.6,26.4,435,435
OR+EP:,30
0,2163.0,3172.4,0,0
1,2310.0,3080.0,15,15
2,2444.4,2987.6,30,30
3,2566.2,2895.2,45,45
4,2675.4,2802.8,60,60
5,2772.0,2710.4,75,75
6,2856.0,2618.0,90,90
7,2927.4,2525.6,105,105
8,2986.2,2433.2,120,120
9,3032.4,2340.8,135,135
10,3066.0,2248.4,150,150
11,3087.0,2156.0,165,165
12,3095.4,2063.6,180,180
13,3091.2,1971.2,195,195
14,3074.4,1878.8,210,210
15,3045.0,1786.4,225,225
16,3003.0,1694.0,240,240
17,2948.4,1601.6,255,255
18,2881.2,1509.2,270,270
19,2801.4,1416.8,285,285
20,2709.0,1324.4,300,300
21,2604.0,1232.0,315,315
22,2486.4,1139.6,330,330
23,2356.2,1047.2,345,345
24,2213.4,954.8,360,360
25,2058.0,862.4,375,375
26,1890.0,770.0,390,390
27,1709.4,677.6,405,405
28,1516.2,585.2,420,420
29,1310.4,492.8,435,435
30,1092.0,400.4,450,450
31,861.0,308.0,465,465
32,617.4,215.6,480,480
33,361.2,123.2,495,495
34,92.4,30.8,510,510
Orbital Ring:
0,2090.9,3172.4,0,0
1,2240.0,3080.0,15,15
2,2376.5,2987.6,30,30
3,2500.4,2895.2,45,45
4,2611.7,2802.8,60,60
5,2710.4,2710.4,75,75
6,2796.5,2618.0,90,90
7,2870.0,2525.6,105,105
8,2930.9,2433.2,120,120
9,2979.2,2340.8,135,135
10,3014.9,2248.4,150,150
11,3038.0,2156.0,165,165
12,3048.5,2063.6,180,180
13,3046.4,1971.2,195,195
14,3031.7,1878.8,210,210
15,3004.4,1786.4,225,225
16,2964.5,1694.0,240,240
17,2912.0,1601.6,255,255
18,2846.9,1509.2,270,270
19,2769.2,1416.8,285,285
20,2678.9,1324.4,300,300
21,2576.0,1232.0,315,315
22,2460.5,1139.6,330,330
23,2332.4,1047.2,345,345
24,2191.7,954.8,360,360
25,2038.4,862.4,375,375
26,1872.5,770.0,390,390
27,1694.0,677.6,405,405
28,1502.9,585.2,420,420
29,1299.2,492.8,435,435
30,1082.9,400.4,450,450
31,854.0,308.0,465,465
32,612.5,215.6,480,480
33,358.4,123.2,495,495
34,91.7,30.8,510,510
Efficient Processors:
0,1638.0,2402.4,0,0
1,1742.4,2323.2,15,15
2,1836.0,2244.0,30,30
3,1918.8,2164.8,45,45
4,1990.8,2085.6,60,60
5,2052.0,2006.4,75,75
6,2102.4,1927.2,90,90
7,2142.0,1848.0,105,105
8,2170.8,1768.8,120,120
9,2188.8,1689.6,135,135
10,2196.0,1610.4,150,150
11,2192.4,1531.2,165,165
12,2178.0,1452.0,180,180
13,2152.8,1372.8,195,195
14,2116.8,1293.6,210,210
15,2070.0,1214.4,225,225
16,2012.4,1135.2,240,240
17,1944.0,1056.0,255,255
18,1864.8,976.8,270,270
19,1774.8,897.6,285,285
20,1674.0,818.4,300,300
21,1562.4,739.2,315,315
22,1440.0,660.0,330,330
23,1306.8,580.8,345,345
24,1162.8,501.6,360,360
25,1008.0,422.4,375,375
26,842.4,343.2,390,390
27,666.0,264.0,405,405
28,478.8,184.8,420,420
29,280.8,105.6,435,435
30,72.0,26.4,450,450
Base Production:
0,1583.4,2402.4,0,0
1,1689.6,2323.2,15,15
2,1785.0,2244.0,30,30
3,1869.6,2164.8,45,45
4,1943.4,2085.6,60,60
5,2006.4,2006.4,75,75
6,2058.6,1927.2,90,90
7,2100.0,1848.0,105,105
8,2130.6,1768.8,120,120
9,2150.4,1689.6,135,135
10,2159.4,1610.4,150,150
11,2157.6,1531.2,165,165
12,2145.0,1452.0,180,180
13,2121.6,1372.8,195,195
14,2087.4,1293.6,210,210
15,2042.4,1214.4,225,225
16,1986.6,1135.2,240,240
17,1920.0,1056.0,255,255
18,1842.6,976.8,270,270
19,1754.4,897.6,285,285
20,1655.4,818.4,300,300
21,1545.6,739.2,315,315
22,1425.0,660.0,330,330
23,1293.6,580.8,345,345
24,1151.4,501.6,360,360
25,998.4,422.4,375,375
26,834.6,343.2,390,390
27,660.0,264.0,405,405
28,474.6,184.8,420,420
29,278.4,105.6,435,435
30,71.4,26.4,450,450
OR+EP:,31
0,2226.0,3264.8,0,0
1,2379.3,3172.4,15,15
2,2520.0,3080.0,30,30
3,2648.1,2987.6,45,45
4,2763.6,2895.2,60,60
5,2866.5,2802.8,75,75
6,2956.8,2710.4,90,90
7,3034.5,2618.0,105,105
8,3099.6,2525.6,120,120
9,3152.1,2433.2,135,135
10,3192.0,2340.8,150,150
11,3219.3,2248.4,165,165
12,3234.0,2156.0,180,180
13,3236.1,2063.6,195,195
14,3225.6,1971.2,210,210
15,3202.5,1878.8,225,225
16,3166.8,1786.4,240,240
17,3118.5,1694.0,255,255
18,3057.6,1601.6,270,270
19,2984.1,1509.2,285,285
20,2898.0,1416.8,300,300
21,2799.3,1324.4,315,315
22,2688.0,1232.0,330,330
23,2564.1,1139.6,345,345
24,2427.6,1047.2,360,360
25,2278.5,954.8,375,375
26,2116.8,862.4,390,390
27,1942.5,770.0,405,405
28,1755.6,677.6,420,420
29,1556.1,585.2,435,435
30,1344.0,492.8,450,450
31,1119.3,400.4,465,465
32,882.0,308.0,480,480
33,632.1,215.6,495,495
34,369.6,123.2,510,510
35,94.5,30.8,525,525
Orbital Ring:
0,2151.8,3264.8,0,0
1,2307.2,3172.4,15,15
2,2450.0,3080.0,30,30
3,2580.2,2987.6,45,45
4,2697.8,2895.2,60,60
5,2802.8,2802.8,75,75
6,2895.2,2710.4,90,90
7,2975.0,2618.0,105,105
8,3042.2,2525.6,120,120
9,3096.8,2433.2,135,135
10,3138.8,2340.8,150,150
11,3168.2,2248.4,165,165
12,3185.0,2156.0,180,180
13,3189.2,2063.6,195,195
14,3180.8,1971.2,210,210
15,3159.8,1878.8,225,225
16,3126.2,1786.4,240,240
17,3080.0,1694.0,255,255
18,3021.2,1601.6,270,270
19,2949.8,1509.2,285,285
20,2865.8,1416.8,300,300
21,2769.2,1324.4,315,315
22,2660.0,1232.0,330,330
23,2538.2,1139.6,345,345
24,2403.8,1047.2,360,360
25,2256.8,954.8,375,375
26,2097.2,862.4,390,390
27,1925.0,770.0,405,405
28,1740.2,677.6,420,420
29,1542.8,585.2,435,435
30,1332.8,492.8,450,450
31,1110.2,400.4,465,465
32,875.0,308.0,480,480
33,627.2,215.6,495,495
34,366.8,123.2,510,510
35,93.8,30.8,525,525
Efficient Processors:
0,1692.0,2481.6,0,0
1,1801.8,2402.4,15,15
2,1900.8,2323.2,30,30
3,1989.0,2244.0,45,45
4,2066.4,2164.8,60,60
5,2133.0,2085.6,75,75
6,2188.8,2006.4,90,90
7,2233.8,1927.2,105,105
8,2268.0,1848.0,120,120
9,2291.4,1768.8,135,135
10,2304.0,1689.6,150,150
11,2305.8,1610.4,165,165
12,2296.8,1531.2,180,180
13,2277.0,1452.0,195,195
14,2246.4,1372.8,210,210
15,2205.0,1293.6,225,225
16,2152.8,1214.4,240,240
17,2089.8,1135.2,255,255
18,2016.0,1056.0,270,270
19,1931.4,976.8,285,285
20,1836.0,897.6,300,300
21,1729.8,818.4,315,315
22,1612.8,739.2,330,330
23,1485.0,660.0,345,345
24,1346.4,580.8,360,360
25,1197.0,501.6,375,375
26,1036.8,422.4,390,390
27,865.8,343.2,405,405
28,684.0,264.0,420,420
29,491.4,184.8,435,435
30,288.0,105.6,450,450
31,73.8,26.4,465,465
Base Production:
0,1635.6,2481.6,0,0
1,1747.2,2402.4,15,15
2,1848.0,2323.2,30,30
3,1938.0,2244.0,45,45
4,2017.2,2164.8,60,60
5,2085.6,2085.6,75,75
6,2143.2,2006.4,90,90
7,2190.0,1927.2,105,105
8,2226.0,1848.0,120,120
9,2251.2,1768.8,135,135
10,2265.6,1689.6,150,150
11,2269.2,1610.4,165,165
12,2262.0,1531.2,180,180
13,2244.0,1452.0,195,195
14,2215.2,1372.8,210,210
15,2175.6,1293.6,225,225
16,2125.2,1214.4,240,240
17,2064.0,1135.2,255,255
18,1992.0,1056.0,270,270
19,1909.2,976.8,285,285
20,1815.6,897.6,300,300
21,1711.2,818.4,315,315
22,1596.0,739.2,330,330
23,1470.0,660.0,345,345
24,1333.2,580.8,360,360
25,1185.6,501.6,375,375
26,1027.2,422.4,390,390
27,858.0,343.2,405,405
28,678.0,264.0,420,420
29,487.2,184.8,435,435
30,285.6,105.6,450,450
31,73.2,26.4,465,465
OR+EP:,32
0,2289.0,3357.2,0,0
1,2448.6,3264.8,15,15
2,2595.6,3172.4,30,30
3,2730.0,3080.0,45,45
4,2851.8,2987.6,60,60
5,2961.0,2895.2,75,75
6,3057.6,2802.8,90,90
7,3141.6,2710.4,105,105
8,3213.0,2618.0,120,120
9,3271.8,2525.6,135,135
10,3318.0,2433.2,150,150
11,3351.6,2340.8,165,165
12,3372.6,2248.4,180,180
13,3381.0,2156.0,195,195
14,3376.8,2063.6,210,210
15,3360.0,1971.2,225,225
16,3330.6,1878.8,240,240
17,3288.6,1786.4,255,255
18,3234.0,1694.0,270,270
19,3166.8,1601.6,285,285
20,3087.0,1509.2,300,300
21,2994.6,1416.8,315,315
22,2889.6,1324.4,330,330
23,2772.0,1232.0,345,345
24,2641.8,1139.6,360,360
25,2499.0,1047.2,375,375
26,2343.6,954.8,390,390
27,2175.6,862.4,405,405
28,1995.0,770.0,420,420
29,1801.8,677.6,435,435
30,1596.0,585.2,450,450
31,1377.6,492.8,465,465
32,1146.6,400.4,480,480
33,903.0,308.0,495,495
34,646.8,215.6,510,510
35,378.0,123.2,525,525
36,96.6,30.8,540,540
Orbital Ring:
0,2212.7,3357.2,0,0
1,2374.4,3264.8,15,15
2,2523.5,3172.4,30,30
3,2660.0,3080.0,45,45
4,2783.9,2987.6,60,60
5,2895.2,2895.2,75,75
6,2993.9,2802.8,90,90
7,3080.0,2710.4,105,105
8,3153.5,2618.0,120,120
9,3214.4,2525.6,135,135
10,3262.7,2433.2,150,150
11,3298.4,2340.8,165,165
12,3321.5,2248.4,180,180
13,3332.0,2156.0,195,195
14,3329.9,2063.6,210,210
15,3315.2,1971.2,225,225
16,3287.9,1878.8,240,240
17,3248.0,1786.4,255,255
18,3195.5,1694.0,270,270
19,3130.4,1601.6,285,285
20,3052.7,1509.2,300,300
21,2962.4,1416.8,315,315
22,2859.5,1324.4,330,330
23,2744.0,1232.0,345,345
24,2615.9,1139.6,360,360
25,2475.2,1047.2,375,375
26,2321.9,954.8,390,390
27,2156.0,862.4,405,405
28,1977.5,770.0,420,420
29,1786.4,677.6,435,435
30,1582.7,585.2,450,450
31,1366.4,492.8,465,465
32,1137.5,400.4,480,480
33,896.0,308.0,495,495
34,641.9,215.6,510,510
35,375.2,123.2,525,525
36,95.9,30.8,540,540
Efficient Processors:
0,1746.0,2560.8,0,0
1,1861.2,2481.6,15,15
2,1965.6,2402.4,30,30
3,2059.2,2323.2,45,45
4,2142.0,2244.0,60,60
5,2214.0,2164.8,75,75
6,2275.2,2085.6,90,90
7,2325.6,2006.4,105,105
8,2365.2,1927.2,120,120
9,2394.0,1848.0,135,135
10,2412.0,1768.8,150,150
11,2419.2,1689.6,165,165
12,2415.6,1610.4,180,180
13,2401.2,1531.2,195,195
14,2376.0,1452.0,210,210
15,2340.0,1372.8,225,225
16,2293.2,1293.6,240,240
17,2235.6,1214.4,255,255
18,2167.2,1135.2,270,270
19,2088.0,1056.0,285,285
20,1998.0,976.8,300,300
21,1897.2,897.6,315,315
22,1785.6,818.4,330,330
23,1663.2,739.2,345,345
24,1530.0,660.0,360,360
25,1386.0,580.8,375,375
26,1231.2,501.6,390,390
27,1065.6,422.4,405,405
28,889.2,343.2,420,420
29,702.0,264.0,435,435
30,504.0,184.8,450,450
31,295.2,105.6,465,465
32,75.6,26.4,480,480
Base Production:
0,1687.8,2560.8,0,0
1,1804.8,2481.6,15,15
2,1911.0,2402.4,30,30
3,2006.4,2323.2,45,45
4,2091.0,2244.0,60,60
5,2164.8,2164.8,75,75
6,2227.8,2085.6,90,90
7,2280.0,2006.4,105,105
8,2321.4,1927.2,120,120
9,2352.0,1848.0,135,135
10,2371.8,1768.8,150,150
11,2380.8,1689.6,165,165
12,2379.0,1610.4,180,180
13,2366.4,1531.2,195,195
14,2343.0,1452.0,210,210
15,2308.8,1372.8,225,225
16,2263.8,1293.6,240,240
17,2208.0,1214.4,255,255
18,2141.4,1135.2,270,270
19,2064.0,1056.0,285,285
20,1975.8,976.8,300,300
21,1876.8,897.6,315,315
22,1767.0,818.4,330,330
23,1646.4,739.2,345,345
24,1515.0,660.0,360,360
25,1372.8,580.8,375,375
26,1219.8,501.6,390,390
27,1056.0,422.4,405,405
28,881.4,343.2,420,420
29,696.0,264.0,435,435
30,499.8,184.8,450,450
31,292.8,105.6,465,465
32,75.0,26.4,480,480
OR+EP:,33
0,2352.0,3449.6,0,0
1,2517.9,3357.2,15,15
2,2671.2,3264.8,30,30
3,2811.9,3172.4,45,45
4,2940.0,3080.0,60,60
5,3055.5,2987.6,75,75
6,3158.4,2895.2,90,90
7,3248.7,2802.8,105,105
8,3326.4,2710.4,120,120
9,3391.5,2618.0,135,135
10,3444.0,2525.6,150,150
11,3483.9,2433.2,165,165
12,3511.2,2340.8,180,180
13,3525.9,2248.4,195,195
14,3528.0,2156.0,210,210
15,3517.5,2063.6,225,225
16,3494.4,1971.2,240,240
17,3458.7,1878.8,255,255
18,3410.4,1786.4,270,270
19,3349.5,1694.0,285,285
20,3276.0,1601.6,300,300
21,3189.9,1509.2,315,315
22,3091.2,1416.8,330,330
23,2979.9,1324.4,345,345
24,2856.0,1232.0,360,360
25,2719.5,1139.6,375,375
26,2570.4,1047.2,390,390
27,2408.7,954.8,405,405
28,2234.4,862.4,420,420
29,2047.5,770.0,435,435
30,1848.0,677.6,450,450
31,1635.9,585.2,465,465
32,1411.2,492.8,480,480
33,1173.9,400.4,495,495
34,924.0,308.0,510,510
35,661.5,215.6,525,525
36,386.4,123.2,540,540
37,98.7,30.8,555,555
Orbital Ring:
0,2273.6,3449.6,0,0
1,2441.6,3357.2,15,15
2,2597.0,3264.8,30,30
3,2739.8,3172.4,45,45
4,2870.0,3080.0,60,60
5,2987.6,2987.6,75,75
6,3092.6,2895.2,90,90
7,3185.0,2802.8,105,105
8,3264.8,2710.4,120,120
9,3332.0,2618.0,135,135
10,3386.6,2525.6,150,150
11,3428.6,2433.2,165,165
12,3458.0,2340.8,180,180
13,3474.8,2248.4,195,195
14,3479.0,2156.0,210,210
15,3470.6,2063.6,225,225
16,3449.6,1971.2,240,240
17,3416.0,1878.8,255,255
18,3369.8,1786.4,270,270
19,3311.0,1694.0,285,285
20,3239.6,1601.6,300,300
21,3155.6,1509.2,315,315
22,3059.0,1416.8,330,330
23,2949.8,1324.4,345,345
24,2828.0,1232.0,360,360
25,2693.6,1139.6,375,375
26,2546.6,1047.2,390,390
27,2387.0,954.8,405,405
28,2214.8,862.4,420,420
29,2030.0,770.0,435,435
30,1832.6,677.6,450,450
31,1622.6,585.2,465,465
32,1400.0,492.8,480,480
33,1164.8,400.4,495,495
34,917.0,308.0,510,510
35,656.6,215.6,525,525
36,383.6,123.2,540,540
37,98.0,30.8,555,555
Efficient Processors:
0,1800.0,2640.0,0,0
1,1920.6,2560.8,15,15
2,2030.4,2481.6,30,30
3,2129.4,2402.4,45,45
4,2217.6,2323.2,60,60
5,2295.0,2244.0,75,75
6,2361.6,2164.8,90,90
7,2417.4,2085.6,105,105
8,2462.4,2006.4,120,120
9,2496.6,1927.2,135,135
10,2520.0,1848.0,150,150
11,2532.6,1768.8,165,165
12,2534.4,1689.6,180,180
13,2525.4,1610.4,195,195
14,2505.6,1531.2,210,210
15,2475.0,1452.0,225,225
16,2433.6,1372.8,240,240
17,2381.4,1293.6,255,255
18,2318.4,1214.4,270,270
19,2244.6,1135.2,285,285
20,2160.0,1056.0,300,300
21,2064.6,976.8,315,315
22,1958.4,897.6,330,330
23,1841.4,818.4,345,345
24,1713.6,739.2,360,360
25,1575.0,660.0,375,375
26,1425.6,580.8,390,390
27,1265.4,501.6,405,405
28,1094.4,422.4,420,420
29,912.6,343.2,435,435
30,720.0,264.0,450,450
31,516.6,184.8,465,465
32,302.4,105.6,480,480
33,77.4,26.4,495,495
Base Production:
0,1740.0,2640.0,0,0
1,1862.4,2560.8,15,15
2,1974.0,2481.6,30,30
3,2074.8,2402.4,45,45
4,2164.8,2323.2,60,60
5,2244.0,2244.0,75,75
6,2312.4,2164.8,90,90
7,2370.0,2085.6,105,105
8,2416.8,2006.4,120,120
9,2452.8,1927.2,135,135
10,2478.0,1848.0,150,150
11,2492.4,1768.8,165,165
12,2496.0,1689.6,180,180
13,2488.8,1610.4,195,195
14,2470.8,1531.2,210,210
15,2442.0,1452.0,225,225
16,2402.4,1372.8,240,240
17,2352.0,1293.6,255,255
18,2290.8,1214.4,270,270
19,2218.8,1135.2,285,285
20,2136.0,1056.0,300,300
21,2042.4,976.8,315,315
22,1938.0,897.6,330,330
23,1822.8,818.4,345,345
24,1696.8,739.2,360,360
25,1560.0,660.0,375,375
26,1412.4,580.8,390,390
27,1254.0,501.6,405,405
28,1084.8,422.4,420,420
29,904.8,343.2,435,435
30,714.0,264.0,450,450
31,512.4,184.8,465,465
32,300.0,105.6,480,480
33,76.8,26.4,495,495
OR+EP:,34
0,2415.0,3542.0,0,0
1,2587.2,3449.6,15,15
2,2746.8,3357.2,30,30
3,2893.8,3264.8,45,45
4,3028.2,3172.4,60,60
5,3150.0,3080.0,75,75
6,3259.2,2987.6,90,90
7,3355.8,2895.2,105,105
8,3439.8,2802.8,120,120
9,3511.2,2710.4,135,135
10,3570.0,2618.0,150,150
11,3616.2,2525.6,165,165
12,3649.8,2433.2,180,180
13,3670.8,2340.8,195,195
14,3679.2,2248.4,210,210
15,3675.0,2156.0,225,225
16,3658.2,2063.6,240,240
17,3628.8,1971.2,255,255
18,3586.8,1878.8,270,270
19,3532.2,1786.4,285,285
20,3465.0,1694.0,300,300
21,3385.2,1601.6,315,315
22,3292.8,1509.2,330,330
23,3187.8,1416.8,345,345
24,3070.2,1324.4,360,360
25,2940.0,1232.0,375,375
26,2797.2,1139.6,390,390
27,2641.8,1047.2,405,405
28,2473.8,954.8,420,420
29,2293.2,862.4,435,435
30,2100.0,770.0,450,450
31,1894.2,677.6,465,465
32,1675.8,585.2,480,480
33,1444.8,492.8,495,495
34,1201.2,400.4,510,510
35,945.0,308.0,525,525
36,676.2,215.6,540,540
37,394.8,123.2,555,555
38,100.8,30.8,570,570
Orbital Ring:
0,2334.5,3542.0,0,0
1,2508.8,3449.6,15,15
2,2670.5,3357.2,30,30
3,2819.6,3264.8,45,45
4,2956.1,3172.4,60,60
5,3080.0,3080.0,75,75
6,3191.3,2987.6,90,90
7,3290.0,2895.2,105,105
8,3376.1,2802.8,120,120
9,3449.6,2710.4,135,135
10,3510.5,2618.0,150,150
11,3558.8,2525.6,165,165
12,3594.5,2433.2,180,180
13,3617.6,2340.8,195,195
14,3628.1,2248.4,210,210
15,3626.0,2156.0,225,225
16,3611.3,2063.6,240,240
17,3584.0,1971.2,255,255
18,3544.1,1878.8,270,270
19,3491.6,1786.4,285,285
20,3426.5,1694.0,300,300
21,3348.8,1601.6,315,315
22,3258.5,1509.2,330,330
23,3155.6,1416.8,345,345
24,3040.1,1324.4,360,360
25,2912.0,1232.0,375,375
26,2771.3,1139.6,390,390
27,2618.0,1047.2,405,405
28,2452.1,954.8,420,420
29,2273.6,862.4,435,435
30,2082.5,770.0,450,450
31,1878.8,677.6,465,465
32,1662.5,585.2,480,480
33,1433.6,492.8,495,495
34,1192.1,400.4,510,510
35,938.0,308.0,525,525
36,671.3,215.6,540,540
37,392.0,123.2,555,555
38,100.1,30.8,570,570
Efficient Processors:
0,1854.0,2719.2,0,0
1,1980.0,2640.0,15,15
2,2095.2,2560.8,30,30
3,2199.6,2481.6,45,45
4,2293.2,2402.4,60,60
5,2376.0,2323.2,75,75
6,2448.0,2244.0,90,90
7,2509.2,2164.8,105,105
8,2559.6,2085.6,120,120
9,2599.2,2006.4,135,135
10,2628.0,1927.2,150,150
11,2646.0,1848.0,165,165
12,2653.2,1768.8,180,180
13,2649.6,1689.6,195,195
14,2635.2,1610.4,210,210
15,2610.0,1531.2,225,225
16,2574.0,1452.0,240,240
17,2527.2,1372.8,255,255
18,2469.6,1293.6,270,270
19,2401.2,1214.4,285,285
20,2322.0,1135.2,300,300
21,2232.0,1056.0,315,315
22,2131.2,976.8,330,330
23,2019.6,897.6,345,345
24,1897.2,818.4,360,360
25,1764.0,739.2,375,375
26,1620.0,660.0,390,390
27,1465.2,580.8,405,405
28,1299.6,501.6,420,420
29,1123.2,422.4,435,435
30,936.0,343.2,450,450
31,738.0,264.0,465,465
32,529.2,184.8,480,480
33,309.6,105.6,495,495
34,79.2,26.4,510,510
Base Production:
0,1792.2,2719.2,0,0
1,1920.0,2640.0,15,15
2,2037.0,2560.8,30,30
3,2143.2,2481.6,45,45
4,2238.6,2402.4,60,60
5,2323.2,2323.2,75,75
6,2397.0,2244.0,90,90
7,2460.0,2164.8,105,105
8,2512.2,2085.6,120,120
9,2553.6,2006.4,135,135
10,2584.2,1927.2,150,150
11,2604.0,1848.0,165,165
12,2613.0,1768.8,180,180
13,2611.2,1689.6,195,195
14,2598.6,1610.4,210,210
15,2575.2,1531.2,225,225
16,2541.0,1452.0,240,240
17,2496.0,1372.8,255,255
18,2440.2,1293.6,270,270
19,2373.6,1214.4,285,285
20,2296.2,1135.2,300,300
21,2208.0,1056.0,315,315
22,2109.0,976.8,330,330
23,1999.2,897.6,345,345
24,1878.6,818.4,360,360
25,1747.2,739.2,375,375
26,1605.0,660.0,390,390
27,1452.0,580.8,405,405
28,1288.2,501.6,420,420
29,1113.6,422.4,435,435
30,928.2,343.2,450,450
31,732.0,264.0,465,465
32,525.0,184.8,480,480
33,307.2,105.6,495,495
34,78.6,26.4,510,510
OR+EP:,35
0,2478.0,3634.4,0,0
1,2656.5,3542.0,15,15
2,2822.4,3449.6,30,30
3,2975.7,3357.2,45,45
4,3116.4,3264.8,60,60
5,3244.5,3172.4,75,75
6,3360.0,3080.0,90,90
7,3462.9,2987.6,105,105
8,3553.2,2895.2,120,120
9,3630.9,2802.8,135,135
10,3696.0,2710.4,150,150
11,3748.5,2618.0,165,165
12,3788.4,2525.6,180,180
13,3815.7,2433.2,195,195
14,3830.4,2340.8,210,210
15,3832.5,2248.4,225,225
16,3822.0,2156.0,240,240
17,3798.9,2063.6,255,255
18,3763.2,1971.2,270,270
19,3714.9,1878.8,285,285
20,3654.0,1786.4,300,300
21,3580.5,1694.0,315,315
22,3494.4,1601.6,330,330
23,3395.7,1509.2,345,345
24,3284.4,1416.8,360,360
25,3160.5,1324.4,375,375
26,3024.0,1232.0,390,390
27,2874.9,1139.6,405,405
28,2713.2,1047.2,420,420
29,2538.9,954.8,435,435
30,2352.0,862.4,450,450
31,2152.5,770.0,465,465
32,1940.4,677.6,480,480
33,1715.7,585.2,495,495
34,1478.4,492.8,510,510
35,1228.5,400.4,525,525
36,966.0,308.0,540,540
37,690.9,215.6,555,555
